,order_products_value,order_freight_value,product_description_lenght,product_photos_qty,review_score,review_comment_message,delta days
34945,52.9,9.34,412,2,3,o produto foi comprado com alça porem a alça não veio inclusive o fichário tem os lugares para fixar a alça porem a alça não veio,3.0
34946,229.0,17.23,249,3,5,,7.0
34947,74.9,9.94,249,1,4,,11.0
34948,59.0,14.18,347,1,5,recebi rápido e exatamente o que pedi muito bom,5.0
34949,49.0,17.09,918,6,5,,7.0
34950,49.9,20.99,341,2,4,,5.0
34951,137.0,23.83,748,1,5,,4.0
34952,525.98,67.26,660,1,1,fiz a compra de 2 pneus e faturou somente 1 paguei r 525 00 sendo que no site das lannister o mesmo pneu custa r 305 00 preciso de um retorno pois paguei a mais do que vale aguardo retorno,16.0
34953,361.99,13.14,1003,1,4,,7.0
34954,54.0,11.77,604,2,4,,2.0
34955,34.9,14.52,1251,2,5,,10.0
34956,326.16,18.68,1131,3,1,recebi o produto no prazo certo mas está com defeito não está funcionando,4.0
34957,205.0,28.81,162,4,5,,20.0
34958,118.9,15.58,320,1,4,,7.0
34959,24.99,31.02,296,1,5,,14.0
34960,5.0,7.39,3135,2,5,,4.0
34961,425.71,47.44,468,1,4,,18.0
34962,51.9,15.11,521,6,5,,19.0
34963,69.9,20.98,903,6,5,chegou antes do prazo achei que era maior e mais resistente mas ainda assim é bom,12.0
34964,295.0,15.67,1869,5,5,,5.0
34965,415.8,14.3,527,1,4,,11.0
34966,117.3,24.64,570,1,5,,18.0
34967,76.8,53.78,829,1,1,,22.0
34968,25.0,18.89,449,1,4,,14.0
34969,196.0,9.73,1017,3,1,recebi o produto faltando a tampa aplicadora e manual de instruções havia somente um papel com um endereço eletrônico do tutorial mas o endereço não existe por fim os cartuchos não fucionaram,7.0
34970,157.8,44.96,694,1,5,,6.0
34971,134.9,21.43,744,2,5,muito obrigada,10.0
34972,779.0,47.24,912,2,5,muito excelente comprar nas lojas,21.0
34973,99.0,22.01,1373,2,1,falta entregar 1 item,17.0
34974,25.99,11.85,1044,4,5,muito boa esta loja,13.0
34975,23.0,15.23,361,6,1,material vagabundinho luz vagabundinha parece lanterna que vem em saco de são cosme e são damião,13.0
34976,79.9,11.95,591,1,4,a colcha é macia e bonita porém eu esperava que tivesse um tamanho um pouco maior mas o produto é sim muito bom,6.0
34977,199.89,18.65,279,1,5,produto entregue no prazo recomendo o site,11.0
34978,99.8,29.32,366,2,5,muito bom e recomendo chegou tudo certinho,3.0
34979,279.9,30.39,2250,1,1,produto veio errado,5.0
34980,349.9,28.19,625,1,5,exelente,10.0
34981,189.0,14.15,201,3,5,,1.0
34982,84.9,18.71,404,3,5,otima loja compras entregues no prazo e veio o que eu esperava recomendadissimo,18.0
34983,105.0,41.13,831,1,1,a empresa é muito agil para efetuar a venda e aprovar o pedido mas complicada para dar informações o acesso ao telefone e impossivel pois remete voce ao site não tem atendente,10.0
34984,34.99,6.98,622,3,1,ainda não recebi o jogo de tapete,7.0
34985,326.16,18.17,1131,3,4,,5.0
34986,49.99,9.09,321,2,5,produto bacana meu filho gostou entrega muito rápida gostei bastante,5.0
34987,56.8,16.97,647,3,5,a entrega foi feita no prazo e corretamente a embalagem veio perfeita sem danos ao produto,8.0
34988,68.9,18.58,528,1,5,,4.0
34989,36.9,26.89,521,1,1,,
34990,279.9,17.72,1784,4,5,produto de acordo com o anunciado entrega rápida negociação confiável sem dúvidas recomendo,13.0
34991,42.0,15.1,409,1,4,,7.0
34992,146.99,33.26,989,1,2,os tampos da mesa estavam danificados e aparentemente tentaram pintar com qualquer tinta antes de enviar o que só piorou tudo acabamento péssimo lateral do tampo descascando e soltando pedacinho,8.0
34993,119.9,50.0,288,1,5,,17.0
34994,51.8,15.56,3831,1,5,produto entregue no prazo e em perfeito estado conforme anuncio recomendo o vendedor,7.0
34995,85.9,20.09,246,2,4,,9.0
34996,149.9,14.07,848,4,5,,10.0
34997,134.9,18.19,1749,1,5,,13.0
34998,25.99,16.79,266,2,1,produto ainda não chegou,44.0
34999,79.99,15.38,492,3,5,,3.0
35000,459.0,173.23,2165,4,1,eu tive que retirar no correio sendo que paguei o frete é a segunda encomenda que tenho que retirar nos correios estou cancelando minha conta,10.0
35001,124.9,15.75,514,2,1,realizei a compra no dia 20 05 2018 na data 11 06 2018 recebi mas o produto não foi o que comprei aguardo a solução com urgência pois até o momento não obtive retorno,24.0
35002,50.9,15.11,1245,5,5,recomendo,5.0
35003,35.0,7.78,580,2,3,,2.0
35004,19.9,12.48,109,1,5,,18.0
35005,79.9,27.51,329,1,4,produto dentro das expectativas,22.0
35006,56.85,15.15,583,2,5,,5.0
35007,184.99,36.61,3734,5,5,recomendo a todos ótimo produto é chegou no prazo,14.0
35008,234.9,12.85,208,1,4,produto muito bom recebi muito antes do prazo de entrega,7.0
35009,26.89,17.63,925,2,5,,10.0
35010,27.9,15.1,552,1,4,,8.0
35011,49.99,17.6,402,3,4,recebi conforme descrito na internet boa qualidade do material e acabamento,12.0
35012,19.99,11.85,869,1,4,se o correio não tivesse sumido com meu produto teria recebido antes pois pelo rastreio dizia que tentaram entregar duas vezes e quando fui buscar no correio ninguém achava meu produto 3 dias encontr,19.0
35013,139.9,21.83,167,1,5,,9.0
35014,49.9,15.45,412,5,1,ainda aguardando a entrega do produto,50.0
35015,100.0,12.83,1255,5,5,produto entregue em tempo hábil,6.0
35016,60.0,31.12,491,1,5,tudo ocorreu conforme o prometido,8.0
35017,119.7,26.16,294,2,5,,6.0
35018,39.9,10.96,1251,2,4,recebi o produto correto e dentro do prazo,6.0
35019,79.0,19.79,594,1,5,,5.0
35020,74.99,16.49,2164,5,1,compra foi feita no dia 17 e ainda não recebi o produto,20.0
35021,73.99,38.73,1201,1,5,,2.0
35022,199.9,13.84,256,1,4,,7.0
35023,159.99,33.4,1893,1,5,muito bom,16.0
35024,79.9,22.49,191,3,5,,15.0
35025,39.9,22.21,485,2,4,,7.0
35026,24.9,11.85,500,1,5,,17.0
35027,119.9,15.94,423,3,5,,5.0
35028,49.9,19.59,837,1,5,,9.0
35029,55.0,15.83,335,4,5,,16.0
35030,109.4,41.57,809,1,5,chegou antes do previsto fiquei muito satisfeita produto muito bem embalado tudo certo,2.0
35031,219.99,22.03,998,1,4,chegou rápido dentro do prazo as fivelas estavam meio desbotadas,10.0
35032,21.5,11.85,556,1,5,produto chegou rápido e como descrito no anúncio ótimo vendedor,6.0
35033,129.9,13.93,1110,10,4,,8.0
35034,189.9,9.52,800,2,5,chegou super rápido o perfume é uma delícia amei,1.0
35035,108.9,14.93,962,2,3,,13.0
35036,139.0,28.35,1335,4,5,,20.0
35037,199.0,19.93,474,2,5,,14.0
35038,87.98,25.38,263,3,5,,7.0
35039,179.9,16.02,1177,5,5,,8.0
35040,153.0,21.56,322,1,5,,15.0
35041,50.9,3.56,401,4,5,,6.0
35042,99.9,15.0,1501,2,5,100,6.0
35043,49.8,68.3,532,4,5,,18.0
35044,24.9,12.79,310,3,4,,13.0
35045,123.0,51.36,617,3,5,a loja é séria os produtos é de qualidade eu recomendo essa loja,42.0
35046,114.97,45.26,612,4,4,,15.0
35047,79.0,13.57,226,2,4,,12.0
35048,22.99,11.15,197,1,5,super recomendo comprar nas lannister todas as minhas compras chegam no prazo correto quando não chegam antes,10.0
35049,35.0,20.4,587,2,5,,16.0
35050,198.9,10.81,189,1,2,faltou um toner comprei 3 e recebi 2 faltou o ciano,6.0
35051,353.8,309.72,873,1,5,,28.0
35052,58.99,17.34,492,2,4,gosrei da pontualidade e gosto muito do cuidado que a lojas lannister tem com os seus clientes obrigada pela atenção,6.0
35053,492.0,19.65,371,3,5,,5.0
35054,104.9,17.98,1617,1,3,o produto chegou dentro prazo cumprium o descrito na hora a compra,9.0
35055,16.0,5.18,429,2,5,,4.0
35056,103.9,17.66,1146,1,5,,6.0
35057,43.99,16.11,1047,3,5,vocês são excelente profissionais atendimento ao cliente vcs são os melhores obrigada pela atenção,6.0
35058,519.99,14.26,486,6,3,,2.0
35059,50.73,39.55,297,2,5,chegou muito rápido recomendo,10.0
35060,49.0,14.52,93,7,5,,7.0
35061,367.9,67.67,925,5,5,excelente atendimento entregue antes do prazo,5.0
35062,129.0,18.01,1235,2,5,excepcional,10.0
35063,179.99,16.01,1000,2,4,o único problema é q o prazo de entrega é muito longo,19.0
35064,34.99,28.97,394,3,3,foi entregue no prazo mas ainda assim achei que demorou demais,29.0
35065,18.9,7.39,165,3,5,estou muito satisfeito obrigado,2.0
35066,59.9,17.26,133,1,1,comprei uma curtina q veio toda torta na costura da parte de baixo fiquei muito chatiada,23.0
35067,24.9,17.06,532,1,5,,11.0
35068,40.66,14.12,330,2,5,,4.0
35069,189.9,14.91,1224,3,5,,5.0
35070,79.9,29.31,284,2,5,,2.0
35071,78.0,7.41,319,4,5,,5.0
35072,169.9,12.69,357,1,5,,7.0
35073,159.9,20.36,386,3,4,produto excelente espero que ele tenha uma boa durabilidade parabens,15.0
35074,82.5,33.94,3771,2,5,,15.0
35075,27.9,16.39,569,5,5,,5.0
35076,39.9,14.52,1114,2,5,ótimo produto entrega muita rápida e fácil escalação,5.0
35077,35.0,16.05,59,3,4,,18.0
35078,945.0,93.23,1193,2,4,,20.0
35079,37.9,16.79,2231,3,5,recebi no tempo marcado excelente,15.0
35080,22.9,18.26,117,1,5,exatamente como na foto e na d caricato serviu perfeitamente como esperado,9.0
35081,192.0,30.27,1337,1,5,excelente mas só funciona depois de lavar duas vezes e secar o cabelo,19.0
35082,20.9,10.96,1084,2,1,,13.0
35083,119.3,15.93,285,1,5,adorei os produtos chegaram bem antes do prazo menos de uma semana tudo bem embalado o entregador chamou alto o q possibilita de ouvir e atender mto bom recomendo muito,5.0
35084,200.0,17.03,1457,1,4,recebi dentro do prazo mas poderia ser mais rápido,7.0
35085,39.9,16.79,45,1,5,,18.0
35086,199.7,18.65,344,3,5,entrega no tempo certo super recomendo,11.0
35087,31.9,16.79,86,1,2,,14.0
35088,49.0,16.6,486,1,1,boa noite não recebi o prazo foi modificado pois está vindo pelo correio que está completamente descomprometido com a prestação de serviços as empresas deveriam usar outras formas de entrega,13.0
35089,70.97,17.75,687,3,4,,33.0
35090,238.9,27.81,323,1,1,nao recebei meu pedido,47.0
35091,156.0,25.58,1797,3,4,,26.0
35092,21.98,30.2,457,4,3,veio na cor marrom e não preta bem simples e leve,17.0
35093,35.4,56.04,1273,1,5,,8.0
35094,35.0,25.63,219,1,5,ja comprei 2 vezes e super recomendo,20.0
35095,109.9,16.21,2345,6,1,zero não entregaram e não dão satisfação vou devolver,36.0
35096,314.99,52.7,422,5,4,,11.0
35097,29.99,9.49,613,1,4,,6.0
35098,89.9,16.26,245,1,5,tudo certo a empresa cumpriu o prometido,7.0
35099,45.9,17.92,216,1,5,amei a mochila reforçada material ótimo e entregue antes da data prevista,8.0
35100,109.0,21.16,1892,2,4,mercadoria entregue conforme prazos e regras acordados recomendo,9.0
35101,199.9,21.89,1462,2,5,,8.0
35102,1250.0,16.94,280,1,5,,7.0
35103,162.9,43.55,859,4,3,muito bom o produto,13.0
35104,98.9,12.19,2890,1,5,o produto é bom chegou dentro do prazo fiquei satisfeita,8.0
35105,168.9,36.5,937,1,3,,13.0
35106,110.0,15.52,469,3,4,super recomendo,24.0
35107,139.9,15.06,1198,3,5,,7.0
35108,85.0,8.95,263,4,5,,6.0
35109,39.5,26.58,505,1,5,,15.0
35110,35.6,26.55,192,1,3,pedi duas prateleiras e veio somente uma sem aviso prévio,6.0
35111,90.0,15.38,419,2,3,,9.0
35112,32.9,13.37,959,2,5,entrega antes do previsto,4.0
35113,99.9,0.0,556,3,5,gostei muito,25.0
35114,182.99,14.3,800,2,5,,8.0
35115,168.98,15.94,496,2,4,o produto e igual a foto do site so achei que demora mtu p entregar,23.0
35116,49.9,15.56,108,11,5,,21.0
35117,149.0,23.84,1893,1,5,,7.0
35118,29.9,15.11,954,3,1,ainda nao recebi meu produto não tenho avaliar,
35119,39.99,11.8,426,2,5,o produto é ótimo mas o que surpreendeu foi o prazo de entrega muito rápido menos de 1 semana minha crítica vai para o prazo que o site passou que foi de 34 dias úteis,9.0
35120,45.0,44.43,1068,3,5,chegou direitinho sem nada quebrado embalagem adequada e protegida visto que é material que pode quebrar no transporte,13.0
35121,79.9,17.84,126,2,2,já faz um tempo que eu pedi o produto é até agora nada,
35122,139.99,14.71,469,1,5,,5.0
35123,6735.0,194.31,875,2,5,mesmo a máquina ter vindo errada já se prontificaram e estão me dando assistência para vim a máquina correta,18.0
35124,52.11,15.11,1567,1,5,,14.0
35125,13.69,17.92,864,1,5,,26.0
35126,79.5,21.05,422,7,5,,8.0
35127,63.0,45.75,633,5,5,,7.0
35128,14.89,8.72,140,1,5,o pedido veio certo e bem antes do prazo super recomendo,4.0
35129,31.9,25.63,1084,2,4,,13.0
35130,34.99,7.39,132,3,5,ótimo atendimento,1.0
35131,36.87,18.23,750,1,4,,9.0
35132,179.9,14.11,795,1,5,,7.0
35133,27.9,34.15,1074,2,4,chegou certinho pode confiar,26.0
35134,34.9,15.65,303,12,5,,24.0
35135,97.0,18.92,1331,1,1,produto não entregue,37.0
35136,35.0,16.11,529,4,5,,27.0
35137,84.9,13.61,404,4,3,,10.0
35138,25.0,7.92,78,1,5,bom recomendo,8.0
35139,29.5,13.5,207,2,5,entrega rápida produto entregue corretamente é mais fino do que eu esperava afunda facilmente com exercícios de apoio de mãos e joelhos porém levando em conta o preço alcançou expectativas,9.0
35140,52.0,16.12,1007,3,5,muito bom,22.0
35141,34.99,29.55,309,1,5,,7.0
35142,199.99,17.16,1492,10,5,ótimo produto minha filha adorou,7.0
35143,148.9,27.18,58,3,5,,8.0
35144,49.09,12.69,87,1,5,excelente produto bem acondicionado e chegou antes do prazo recomendo a todos,6.0
35145,79.0,33.54,189,2,4,vendedor super atencioso e rápido eu recomendo,7.0
35146,27.9,21.15,693,1,5,produto chegou dentro do prazo lannister nunca decepciona,18.0
35147,42.7,16.79,411,4,5,,10.0
35148,24.9,5.92,58,1,4,,6.0
35149,72.0,65.31,891,1,4,,16.0
35150,29.0,10.55,120,1,5,recebido o pedido finalmente produto ótimo,1.0
35151,59.9,42.45,417,1,5,confiável,24.0
35152,99.89,23.5,204,1,5,,6.0
35153,89.5,15.48,636,1,4,ainda não usei em nenhuma viagem mas parece ser muito boa,7.0
35154,16.9,7.78,939,1,5,recomendo comprar na lannister entrega super rápida,3.0
35155,34.9,14.1,1359,3,5,,9.0
35156,198.9,15.56,259,1,5,preço ótimo super bem embalado e pretendo adquirir outros produtos brevemente,7.0
35157,34.0,8.27,606,1,5,,5.0
35158,69.9,9.27,713,3,5,,6.0
35159,149.9,72.9,397,3,5,,14.0
35160,39.8,58.83,444,1,4,atendimemto rápido e eficaz entrega bem antes do prazo previsto,6.0
35161,189.0,32.35,1435,3,5,,15.0
35162,87.9,5.24,1156,1,5,,3.0
35163,29.9,22.85,177,3,5,muito bom o processo de compra sem imprevistos com destaque para entrega que ocorreu antes do prazo e o brinde que incluíram,9.0
35164,199.9,12.01,586,1,5,produto entregue em perfeitas condições e chegou bem antes do prazo me deram 14 dias e chegou em 2 estão de parabéns,1.0
35165,69.0,7.78,128,7,5,,2.0
35166,189.9,18.58,553,2,4,poderia vir com um pouco do liquido para teste mas chegou rapido,12.0
35167,69.0,14.23,301,1,5,o produto veio certo e a entrega foi super rápida antes do prazo,10.0
35168,85.9,13.62,537,1,5,,11.0
35169,31.0,12.88,126,1,4,,4.0
35170,111.9,16.54,669,6,5,,9.0
35171,56.99,8.72,1536,2,5,,13.0
35172,79.99,9.12,631,2,5,,4.0
35173,39.99,15.1,161,2,4,o produto é bom o detalhe vazado nas bordas é frágil mas tendo cuidado dá pra usar,10.0
35174,159.99,16.88,563,1,3,,12.0
35175,101.0,16.9,576,4,5,,8.0
35176,18.99,9.0,379,1,5,muito bom,10.0
35177,89.9,15.38,888,1,5,,13.0
35178,83.9,14.32,573,1,5,,8.0
35179,55.0,7.71,3908,4,5,entrega rápida,2.0
35180,29.7,8.72,1461,3,5,,7.0
35181,49.9,13.65,1023,2,5,,2.0
35182,109.9,7.03,338,1,5,,9.0
35183,60.0,25.7,750,1,5,,7.0
35184,25.8,30.2,248,1,3,,11.0
35185,49.9,7.39,412,5,5,,2.0
35186,62.45,110.3,207,4,5,ótimo produto acabamento perfeito discreto e muito fácil para instalar,11.0
35187,199.0,19.63,2066,1,5,,28.0
35188,24.9,6.95,1369,1,3,,11.0
35189,100.0,61.13,349,1,3,o produto e razoavel mas ouve um problema a grelha estava mau soldada tive que corrigir esta peça,14.0
35190,46.99,20.57,286,2,5,,7.0
35191,59.9,17.67,341,2,4,,17.0
35192,69.9,23.29,663,2,5,,3.0
35193,151.91,53.66,155,2,3,recebi meu produto no prazo porém a transportadora não entregou na minha residência tive que buscar nos correios apesar de ter pago o frete e não veio com as corrediças da gaveta,13.0
35194,79.9,17.0,393,1,1,loja cancelou meu pedido sem minha autorização provavelmente se arrependeu do valor cobrado e cancelou meu pedido sem nenhum contato direto muito insatisfeito me prejudicou no meu presente,
35195,319.29,43.22,1131,3,5,,7.0
35196,140.0,9.73,871,4,5,otimo,16.0
35197,1899.0,59.82,325,10,5,esse pode confiar 100,13.0
35198,118.0,15.71,316,1,5,,3.0
35199,36.99,11.85,163,3,4,,10.0
35200,40.0,8.72,1003,3,3,motivo q um dos fones n consigo sintonizar rádio fm da cor preta n restante parece bom,2.0
35201,59.99,22.97,743,1,4,moutobon,7.0
35202,25.9,10.96,240,12,5,pois é um fornecedor de confiança,10.0
35203,11.99,25.63,285,2,2,,10.0
35204,59.9,17.67,341,2,5,gostei muito produto conforme anúncio e chegou antes do previsto,8.0
35205,46.0,15.42,588,1,5,sempre recomendo a baratheon pelos produtos competência preço e entrega rápida,5.0
35206,60.0,14.59,1544,3,5,recomendo,7.0
35207,79.9,19.53,532,1,5,,7.0
35208,108.99,14.51,535,1,5,produto entregue novo lacrado e bem embalado muito bom,7.0
35209,54.0,18.18,325,3,5,,14.0
35210,1130.0,52.75,449,1,5,recebi antecipadamente que foi o melhor presente,17.0
35211,44.9,15.79,439,3,1,não recebi o produto e não tenho previsão alguma de receber péssimo negócio,16.0
35212,152.0,12.55,2894,1,5,,5.0
35213,39.99,13.37,248,1,3,,11.0
35214,59.9,9.34,844,3,3,não recebi meu pedido como devo proceder para uma nova postagem grata,13.0
35215,1769.0,61.12,864,1,4,,8.0
35216,32.9,4.42,1082,1,5,,7.0
35217,59.9,17.67,341,2,5,amei lindo,14.0
35218,59.97,45.3,333,4,4,,7.0
35219,229.0,14.04,813,1,5,,8.0
35220,19.9,11.85,302,1,4,,17.0
35221,49.9,15.54,2296,1,4,,5.0
35222,129.99,20.04,1805,4,1,recebi apenas o controle o balde de peças não foi entregue,11.0
35223,1029.99,18.71,651,3,5,ótimo,6.0
35224,150.0,16.81,736,3,4,,12.0
35225,59.49,17.67,523,1,4,produto conforme descrição,5.0
35226,186.9,17.75,922,1,5,,10.0
35227,44.88,45.94,785,5,5,ótimo produto adorei,17.0
35228,76.8,26.16,789,1,5,muito antes do prazo amei,5.0
35229,60.0,11.92,617,2,5,produto conforme especificado e entregue antes do prazo muito bom obrigado,5.0
35230,349.99,19.7,1659,1,1,quero devolver pois o produto veio 127 v sendo que pedi 220v loja nada confiavel pessima experiencia e nunca mais votarei a comprar denovo,20.0
35231,26.99,7.78,385,3,5,realmente o produto foi entregue dentro do prazo e perfeito recomendo,2.0
35232,24.9,18.0,401,4,4,ol,23.0
35233,109.9,18.02,1031,6,5,,18.0
35234,49.91,20.99,348,2,4,lindo o produto,9.0
35235,49.0,13.0,93,7,4,,5.0
35236,119.8,16.28,316,1,4,,24.0
35237,254.4,12.92,676,1,5,,5.0
35238,399.0,18.55,1266,4,2,,23.0
35239,41.9,17.78,999,1,5,parabéns pelo respeito ao consumidor sempre comunicando o caminho do produto prazo de entrega e o produto entregue corretamente,11.0
35240,49.0,15.79,2128,2,4,,13.0
35241,66.0,17.17,1210,1,3,nada de mais,15.0
35242,22.0,7.78,514,2,5,,1.0
35243,74.9,14.27,231,2,5,,8.0
35244,194.81,17.8,2789,1,5,pode confiar,10.0
35245,89.99,23.21,847,3,5,adorei as bolsas lindas,7.0
35246,12.5,14.1,351,1,5,ótimo serviço,25.0
35247,27.5,9.44,107,1,4,achei o produto de baixa qualidade no mais tudo dentro dos conformes,5.0
35248,35.0,14.1,587,2,5,,5.0
35249,285.0,16.75,581,2,5,,8.0
35250,58.9,14.13,799,1,5,,10.0
35251,129.0,40.23,1893,1,4,fiquei desapontada pois pedi para uma amiga e o produto não foi entregue na casa dela eu tive que ir buscar no coreio que não é próximo a minha casa,29.0
35252,179.7,53.01,341,2,5,,7.0
35253,48.89,9.09,747,3,5,,2.0
35254,189.9,30.37,87,2,5,produto de qualidade decora bem o ambiente,16.0
35255,45.0,7.58,660,3,5,prezados recebi até antes do prazo e realmente não tenho nada que desabone atenciosamente irlene cristina dos santos madeira,3.0
35256,89.99,10.96,492,3,5,entrega rápida produto de qualidade,10.0
35257,134.9,15.82,514,2,5,,10.0
35258,69.0,18.58,544,1,4,,6.0
35259,28.45,16.79,2039,5,1,a entrega veio faltando mercadoria só recebi metade do pedido,16.0
35260,38.99,13.85,626,2,5,,5.0
35261,139.9,51.7,2047,1,5,,10.0
35262,50.9,11.75,473,1,5,muito facil comprar,10.0
35263,9.9,37.04,236,1,5,ótimo produto veio conforme o anúncio parabéns,18.0
35264,41.0,12.79,609,1,4,,3.0
35265,199.0,83.25,442,4,2,é a primeira vez que um produto não chega no prazo,
35266,143.0,38.55,659,2,5,foi entregue com muita antecedência e em perfeito estado,8.0
35267,299.99,13.3,1222,2,5,obrigado,8.0
35268,53.95,15.59,723,5,5,produto de exelente qualidade preço ótimo recomendo pela sua praticidade,6.0
35269,59.9,13.44,341,2,4,,7.0
35270,56.99,7.78,435,3,5,chegou perfeitamente o produto tudo muito bem embalado e também antes do prazo obrigada,6.0
